filename,original_file,label,label_id,split,feature_shape,audio_length,sample_rate,feature_dimensions,time_frames
201101241433_cardiac_pcgmix_201101091153_alpha0.52_optimal_59.npy,201101241433_cardiac_pcgmix_201101091153_alpha0.52_optimal_59.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101241433_cardiac_pcgmix_201101161027_alpha0.51_basic_60.npy,201101241433_cardiac_pcgmix_201101161027_alpha0.51_basic_60.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104021355_cardiac_pcgmix_plus_201101070953_alpha0.68_optimal_94.npy,201104021355_cardiac_pcgmix_plus_201101070953_alpha0.68_optimal_94.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101070953_cardiac_pcgmix_plus_201101091153_alpha0.60_basic_36.npy,201101070953_cardiac_pcgmix_plus_201101091153_alpha0.60_basic_36.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251_cardiac_pcgmix_plus_201104140118_alpha0.35_optimal_26.npy,201102070251_cardiac_pcgmix_plus_201104140118_alpha0.35_optimal_26.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251_cardiac_pcgmix_201101091153_alpha0.59_basic_15.npy,201102070251_cardiac_pcgmix_201101091153_alpha0.59_basic_15.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101091153_cardiac_pcgmix_plus_201102241217_alpha0.55_basic_82.npy,201101091153_cardiac_pcgmix_plus_201102241217_alpha0.55_basic_82.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104270458_cardiac_pcgmix_201101161027_alpha0.31_basic_22.npy,201104270458_cardiac_pcgmix_201101161027_alpha0.31_basic_22.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160804_cardiac_pcgmix_201104270458_alpha0.67_optimal_81.npy,201101160804_cardiac_pcgmix_201104270458_alpha0.67_optimal_81.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104270458_cardiac_pcgmix_201101160804_alpha0.70_basic_27.npy,201104270458_cardiac_pcgmix_201101160804_alpha0.70_basic_27.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101091153_cardiac_pcgmix_plus_201103150114_alpha0.33_basic_106.npy,201101091153_cardiac_pcgmix_plus_201103150114_alpha0.33_basic_106.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101161027_cardiac_pcgmix_plus_201101160804_alpha0.67_optimal_71.npy,201101161027_cardiac_pcgmix_plus_201101160804_alpha0.67_optimal_71.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102241217_cardiac_pcgmix_plus_201101070953_alpha0.69_basic_29.npy,201102241217_cardiac_pcgmix_plus_201101070953_alpha0.69_basic_29.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101161027_cardiac_pcgmix_201102070251_alpha0.62_optimal_18.npy,201101161027_cardiac_pcgmix_201102070251_alpha0.62_optimal_18.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103170134_cardiac_pcgmix_plus_201101161027_alpha0.44_basic_109.npy,201103170134_cardiac_pcgmix_plus_201101161027_alpha0.44_basic_109.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160808_cardiac_pcgmix_plus_201104270458_alpha0.32_basic_20.npy,201101160808_cardiac_pcgmix_plus_201104270458_alpha0.32_basic_20.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103150114_cardiac_pcgmix_201102070251_alpha0.60_basic_69.npy,201103150114_cardiac_pcgmix_201102070251_alpha0.60_basic_69.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104270458_cardiac_pcgmix_201102070251_alpha0.67_optimal_92.npy,201104270458_cardiac_pcgmix_201102070251_alpha0.67_optimal_92.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104021355_cardiac_pcgmix_plus_201101241433_alpha0.30_basic_113.npy,201104021355_cardiac_pcgmix_plus_201101241433_alpha0.30_basic_113.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103170134_cardiac_pcgmix_201101160804_alpha0.53_optimal_96.npy,201103170134_cardiac_pcgmix_201101160804_alpha0.53_optimal_96.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101241433_cardiac_pcgmix_plus_201104021355_alpha0.44_basic_108.npy,201101241433_cardiac_pcgmix_plus_201104021355_alpha0.44_basic_108.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160808_cardiac_pcgmix_201102070251_alpha0.31_optimal_93.npy,201101160808_cardiac_pcgmix_201102070251_alpha0.31_optimal_93.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101241433_cardiac_pcgmix_201104021355_alpha0.31_basic_102.npy,201101241433_cardiac_pcgmix_201104021355_alpha0.31_basic_102.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251.npy,201102070251.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104270458_cardiac_pcgmix_plus_201103150114_alpha0.49_optimal_62.npy,201104270458_cardiac_pcgmix_plus_201103150114_alpha0.49_optimal_62.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103150114_cardiac_pcgmix_plus_201104021355_alpha0.37_optimal_70.npy,201103150114_cardiac_pcgmix_plus_201104021355_alpha0.37_optimal_70.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104021355_cardiac_pcgmix_201104140118_alpha0.34_optimal_112.npy,201104021355_cardiac_pcgmix_201104140118_alpha0.34_optimal_112.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160804_cardiac_pcgmix_plus_201102070251_alpha0.57_optimal_43.npy,201101160804_cardiac_pcgmix_plus_201102070251_alpha0.57_optimal_43.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104140118_cardiac_pcgmix_plus_201101161027_alpha0.62_basic_16.npy,201104140118_cardiac_pcgmix_plus_201101161027_alpha0.62_basic_16.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101241433_cardiac_pcgmix_plus_201104270458_alpha0.61_basic_105.npy,201101241433_cardiac_pcgmix_plus_201104270458_alpha0.61_basic_105.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104021355_cardiac_pcgmix_201103170134_alpha0.68_basic_56.npy,201104021355_cardiac_pcgmix_201103170134_alpha0.68_basic_56.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104140118_cardiac_pcgmix_plus_201101241433_alpha0.48_basic_17.npy,201104140118_cardiac_pcgmix_plus_201101241433_alpha0.48_basic_17.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101091153_cardiac_pcgmix_201104021355_alpha0.39_optimal_66.npy,201101091153_cardiac_pcgmix_201104021355_alpha0.39_optimal_66.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103150114_cardiac_pcgmix_plus_201104140118_alpha0.47_basic_30.npy,201103150114_cardiac_pcgmix_plus_201104140118_alpha0.47_basic_30.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103150114_cardiac_pcgmix_201101160808_alpha0.43_optimal_39.npy,201103150114_cardiac_pcgmix_201101160808_alpha0.43_optimal_39.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160808_cardiac_pcgmix_plus_201102070251_alpha0.31_optimal_93.npy,201101160808_cardiac_pcgmix_plus_201102070251_alpha0.31_optimal_93.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160808_cardiac_pcgmix_201104270458_alpha0.32_basic_20.npy,201101160808_cardiac_pcgmix_201104270458_alpha0.32_basic_20.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160804_cardiac_pcgmix_plus_201103170134_alpha0.45_optimal_46.npy,201101160804_cardiac_pcgmix_plus_201103170134_alpha0.45_optimal_46.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103170134_cardiac_pcgmix_201104021355_alpha0.55_basic_6.npy,201103170134_cardiac_pcgmix_201104021355_alpha0.55_basic_6.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101070953_cardiac_pcgmix_plus_201101160804_alpha0.50_basic_38.npy,201101070953_cardiac_pcgmix_plus_201101160804_alpha0.50_basic_38.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101161027.npy,201101161027.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251_cardiac_pcgmix_201101241433_alpha0.55_optimal_33.npy,201102070251_cardiac_pcgmix_201101241433_alpha0.55_optimal_33.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160804_cardiac_pcgmix_plus_201104270458_alpha0.67_optimal_81.npy,201101160804_cardiac_pcgmix_plus_201104270458_alpha0.67_optimal_81.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160804_cardiac_pcgmix_201102241217_alpha0.41_basic_116.npy,201101160804_cardiac_pcgmix_201102241217_alpha0.41_basic_116.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251_cardiac_pcgmix_plus_201101241433_alpha0.55_optimal_33.npy,201102070251_cardiac_pcgmix_plus_201101241433_alpha0.55_optimal_33.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102241217_cardiac_pcgmix_201103150114_alpha0.63_optimal_95.npy,201102241217_cardiac_pcgmix_201103150114_alpha0.63_optimal_95.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160804_cardiac_pcgmix_plus_201102241217_alpha0.41_basic_116.npy,201101160804_cardiac_pcgmix_plus_201102241217_alpha0.41_basic_116.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101241433_cardiac_pcgmix_plus_201102070251_alpha0.66_basic_97.npy,201101241433_cardiac_pcgmix_plus_201102070251_alpha0.66_basic_97.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101070953_cardiac_pcgmix_plus_201104140118_alpha0.68_optimal_42.npy,201101070953_cardiac_pcgmix_plus_201104140118_alpha0.68_optimal_42.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103170134_cardiac_pcgmix_plus_201101160804_alpha0.46_optimal_4.npy,201103170134_cardiac_pcgmix_plus_201101160804_alpha0.46_optimal_4.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103150114_cardiac_pcgmix_201101160808_alpha0.49_basic_91.npy,201103150114_cardiac_pcgmix_201101160808_alpha0.49_basic_91.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104270458_cardiac_pcgmix_201104140118_alpha0.70_optimal_21.npy,201104270458_cardiac_pcgmix_201104140118_alpha0.70_optimal_21.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101070953_cardiac_pcgmix_plus_201103150114_alpha0.37_basic_88.npy,201101070953_cardiac_pcgmix_plus_201103150114_alpha0.37_basic_88.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104021355_cardiac_pcgmix_plus_201103170134_alpha0.62_basic_83.npy,201104021355_cardiac_pcgmix_plus_201103170134_alpha0.62_basic_83.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101241433_cardiac_pcgmix_201102070251_alpha0.61_optimal_89.npy,201101241433_cardiac_pcgmix_201102070251_alpha0.61_optimal_89.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101241433_cardiac_pcgmix_201104021355_alpha0.44_basic_108.npy,201101241433_cardiac_pcgmix_201104021355_alpha0.44_basic_108.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160804_cardiac_pcgmix_201102070251_alpha0.57_optimal_43.npy,201101160804_cardiac_pcgmix_201102070251_alpha0.57_optimal_43.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104270458_cardiac_pcgmix_plus_201101091153_alpha0.62_optimal_54.npy,201104270458_cardiac_pcgmix_plus_201101091153_alpha0.62_optimal_54.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101241433_cardiac_pcgmix_plus_201104021355_alpha0.31_basic_102.npy,201101241433_cardiac_pcgmix_plus_201104021355_alpha0.31_basic_102.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104021355.npy,201104021355.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101091153_cardiac_pcgmix_201103150114_alpha0.55_optimal_119.npy,201101091153_cardiac_pcgmix_201103150114_alpha0.55_optimal_119.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101241433_cardiac_pcgmix_plus_201102241217_alpha0.52_basic_87.npy,201101241433_cardiac_pcgmix_plus_201102241217_alpha0.52_basic_87.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103150114_cardiac_pcgmix_201104021355_alpha0.37_optimal_70.npy,201103150114_cardiac_pcgmix_201104021355_alpha0.37_optimal_70.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101161027_cardiac_pcgmix_201102070251_alpha0.50_basic_77.npy,201101161027_cardiac_pcgmix_201102070251_alpha0.50_basic_77.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101070953.npy,201101070953.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103170134_cardiac_pcgmix_201101161027_alpha0.44_basic_109.npy,201103170134_cardiac_pcgmix_201101161027_alpha0.44_basic_109.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101091153_cardiac_pcgmix_201101161027_alpha0.52_optimal_67.npy,201101091153_cardiac_pcgmix_201101161027_alpha0.52_optimal_67.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104021355_cardiac_pcgmix_201103170134_alpha0.62_basic_83.npy,201104021355_cardiac_pcgmix_201103170134_alpha0.62_basic_83.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103150114_cardiac_pcgmix_plus_201101091153_alpha0.32_basic_3.npy,201103150114_cardiac_pcgmix_plus_201101091153_alpha0.32_basic_3.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101070953_cardiac_pcgmix_plus_201104021355_alpha0.68_optimal_44.npy,201101070953_cardiac_pcgmix_plus_201104021355_alpha0.68_optimal_44.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160804_cardiac_pcgmix_plus_201101241433_alpha0.40_basic_50.npy,201101160804_cardiac_pcgmix_plus_201101241433_alpha0.40_basic_50.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101091153_cardiac_pcgmix_201101160808_alpha0.51_optimal_115.npy,201101091153_cardiac_pcgmix_201101160808_alpha0.51_optimal_115.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102241217_cardiac_pcgmix_201104270458_alpha0.51_optimal_11.npy,201102241217_cardiac_pcgmix_201104270458_alpha0.51_optimal_11.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103150114_cardiac_pcgmix_201101091153_alpha0.32_basic_3.npy,201103150114_cardiac_pcgmix_201101091153_alpha0.32_basic_3.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101091153_cardiac_pcgmix_plus_201103170134_alpha0.57_optimal_85.npy,201101091153_cardiac_pcgmix_plus_201103170134_alpha0.57_optimal_85.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101070953_cardiac_pcgmix_201101161027_alpha0.54_optimal_35.npy,201101070953_cardiac_pcgmix_201101161027_alpha0.54_optimal_35.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160808.npy,201101160808.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251_cardiac_pcgmix_plus_201101241433_alpha0.45_optimal_24.npy,201102070251_cardiac_pcgmix_plus_201101241433_alpha0.45_optimal_24.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102241217_cardiac_pcgmix_201103150114_alpha0.36_optimal_98.npy,201102241217_cardiac_pcgmix_201103150114_alpha0.36_optimal_98.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101161027_cardiac_pcgmix_plus_201101241433_alpha0.45_optimal_25.npy,201101161027_cardiac_pcgmix_plus_201101241433_alpha0.45_optimal_25.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104021355_cardiac_pcgmix_plus_201103170134_alpha0.68_basic_56.npy,201104021355_cardiac_pcgmix_plus_201103170134_alpha0.68_basic_56.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101091153_cardiac_pcgmix_201102241217_alpha0.55_basic_82.npy,201101091153_cardiac_pcgmix_201102241217_alpha0.55_basic_82.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251_cardiac_pcgmix_201101241433_alpha0.45_optimal_24.npy,201102070251_cardiac_pcgmix_201101241433_alpha0.45_optimal_24.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251_cardiac_pcgmix_plus_201102241217_alpha0.60_basic_86.npy,201102070251_cardiac_pcgmix_plus_201102241217_alpha0.60_basic_86.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101091153_cardiac_pcgmix_201103150114_alpha0.35_optimal_57.npy,201101091153_cardiac_pcgmix_201103150114_alpha0.35_optimal_57.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251_cardiac_pcgmix_201102241217_alpha0.60_basic_86.npy,201102070251_cardiac_pcgmix_201102241217_alpha0.60_basic_86.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103170134_cardiac_pcgmix_201101160804_alpha0.46_optimal_4.npy,201103170134_cardiac_pcgmix_201101160804_alpha0.46_optimal_4.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101091153_cardiac_pcgmix_plus_201104140118_alpha0.39_optimal_37.npy,201101091153_cardiac_pcgmix_plus_201104140118_alpha0.39_optimal_37.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251_cardiac_pcgmix_201104270458_alpha0.67_optimal_51.npy,201102070251_cardiac_pcgmix_201104270458_alpha0.67_optimal_51.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160804_cardiac_pcgmix_plus_201101161027_alpha0.36_optimal_7.npy,201101160804_cardiac_pcgmix_plus_201101161027_alpha0.36_optimal_7.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101161027_cardiac_pcgmix_plus_201104140118_alpha0.62_optimal_9.npy,201101161027_cardiac_pcgmix_plus_201104140118_alpha0.62_optimal_9.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101070953_cardiac_pcgmix_plus_201101091153_alpha0.38_basic_34.npy,201101070953_cardiac_pcgmix_plus_201101091153_alpha0.38_basic_34.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160804_cardiac_pcgmix_plus_201104021355_alpha0.64_basic_14.npy,201101160804_cardiac_pcgmix_plus_201104021355_alpha0.64_basic_14.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251_cardiac_pcgmix_plus_201104270458_alpha0.67_optimal_51.npy,201102070251_cardiac_pcgmix_plus_201104270458_alpha0.67_optimal_51.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103150114_cardiac_pcgmix_plus_201101160808_alpha0.30_optimal_2.npy,201103150114_cardiac_pcgmix_plus_201101160808_alpha0.30_optimal_2.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103170134.npy,201103170134.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104021355_cardiac_pcgmix_plus_201101160808_alpha0.61_optimal_101.npy,201104021355_cardiac_pcgmix_plus_201101160808_alpha0.61_optimal_101.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251_cardiac_pcgmix_201104021355_alpha0.39_optimal_40.npy,201102070251_cardiac_pcgmix_201104021355_alpha0.39_optimal_40.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104140118.npy,201104140118.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101241433_cardiac_pcgmix_plus_201103170134_alpha0.63_optimal_19.npy,201101241433_cardiac_pcgmix_plus_201103170134_alpha0.63_optimal_19.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251_cardiac_pcgmix_plus_201104021355_alpha0.39_optimal_40.npy,201102070251_cardiac_pcgmix_plus_201104021355_alpha0.39_optimal_40.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160804_cardiac_pcgmix_201101161027_alpha0.36_optimal_7.npy,201101160804_cardiac_pcgmix_201101161027_alpha0.36_optimal_7.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102241217_cardiac_pcgmix_201101070953_alpha0.69_basic_29.npy,201102241217_cardiac_pcgmix_201101070953_alpha0.69_basic_29.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104270458_cardiac_pcgmix_plus_201104140118_alpha0.67_basic_90.npy,201104270458_cardiac_pcgmix_plus_201104140118_alpha0.67_basic_90.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103150114_cardiac_pcgmix_plus_201101160808_alpha0.43_optimal_39.npy,201103150114_cardiac_pcgmix_plus_201101160808_alpha0.43_optimal_39.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101161027_cardiac_pcgmix_plus_201102070251_alpha0.50_basic_77.npy,201101161027_cardiac_pcgmix_plus_201102070251_alpha0.50_basic_77.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102241217_cardiac_pcgmix_plus_201101160804_alpha0.61_optimal_23.npy,201102241217_cardiac_pcgmix_plus_201101160804_alpha0.61_optimal_23.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101161027_cardiac_pcgmix_plus_201101091153_alpha0.58_optimal_58.npy,201101161027_cardiac_pcgmix_plus_201101091153_alpha0.58_optimal_58.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104270458_cardiac_pcgmix_201102070251_alpha0.32_basic_73.npy,201104270458_cardiac_pcgmix_201102070251_alpha0.32_basic_73.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101070953_cardiac_pcgmix_201101091153_alpha0.50_basic_75.npy,201101070953_cardiac_pcgmix_201101091153_alpha0.50_basic_75.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251_cardiac_pcgmix_201104140118_alpha0.39_basic_41.npy,201102070251_cardiac_pcgmix_201104140118_alpha0.39_basic_41.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251_cardiac_pcgmix_201104140118_alpha0.39_basic_55.npy,201102070251_cardiac_pcgmix_201104140118_alpha0.39_basic_55.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101091153_cardiac_pcgmix_plus_201104021355_alpha0.43_basic_63.npy,201101091153_cardiac_pcgmix_plus_201104021355_alpha0.43_basic_63.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104021355_cardiac_pcgmix_201104270458_alpha0.67_basic_12.npy,201104021355_cardiac_pcgmix_201104270458_alpha0.67_basic_12.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101241433_cardiac_pcgmix_plus_201103150114_alpha0.61_basic_107.npy,201101241433_cardiac_pcgmix_plus_201103150114_alpha0.61_basic_107.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102241217_cardiac_pcgmix_plus_201104270458_alpha0.51_optimal_11.npy,201102241217_cardiac_pcgmix_plus_201104270458_alpha0.51_optimal_11.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251_cardiac_pcgmix_plus_201104140118_alpha0.39_basic_55.npy,201102070251_cardiac_pcgmix_plus_201104140118_alpha0.39_basic_55.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102070251_cardiac_pcgmix_plus_201104140118_alpha0.39_basic_41.npy,201102070251_cardiac_pcgmix_plus_201104140118_alpha0.39_basic_41.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101161027_cardiac_pcgmix_201101241433_alpha0.45_optimal_25.npy,201101161027_cardiac_pcgmix_201101241433_alpha0.45_optimal_25.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160808_cardiac_pcgmix_201102070251_alpha0.57_optimal_76.npy,201101160808_cardiac_pcgmix_201102070251_alpha0.57_optimal_76.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101091153_cardiac_pcgmix_plus_201103150114_alpha0.61_basic_32.npy,201101091153_cardiac_pcgmix_plus_201103150114_alpha0.61_basic_32.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103150114_cardiac_pcgmix_201103170134_alpha0.58_optimal_5.npy,201103150114_cardiac_pcgmix_201103170134_alpha0.58_optimal_5.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201103150114_cardiac_pcgmix_plus_201101160808_alpha0.49_basic_91.npy,201103150114_cardiac_pcgmix_plus_201101160808_alpha0.49_basic_91.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104270458_cardiac_pcgmix_201104140118_alpha0.67_basic_90.npy,201104270458_cardiac_pcgmix_201104140118_alpha0.67_basic_90.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104021355_cardiac_pcgmix_201103170134_alpha0.61_basic_68.npy,201104021355_cardiac_pcgmix_201103170134_alpha0.61_basic_68.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101161027_cardiac_pcgmix_plus_201101091153_alpha0.64_basic_47.npy,201101161027_cardiac_pcgmix_plus_201101091153_alpha0.64_basic_47.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104270458_cardiac_pcgmix_plus_201102070251_alpha0.32_basic_73.npy,201104270458_cardiac_pcgmix_plus_201102070251_alpha0.32_basic_73.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101070953_cardiac_pcgmix_plus_201104270458_alpha0.47_optimal_100.npy,201101070953_cardiac_pcgmix_plus_201104270458_alpha0.47_optimal_100.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101091153_cardiac_pcgmix_plus_201104021355_alpha0.39_optimal_66.npy,201101091153_cardiac_pcgmix_plus_201104021355_alpha0.39_optimal_66.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101241433_cardiac_pcgmix_plus_201101161027_alpha0.53_optimal_84.npy,201101241433_cardiac_pcgmix_plus_201101161027_alpha0.53_optimal_84.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104270458_cardiac_pcgmix_plus_201102070251_alpha0.67_optimal_92.npy,201104270458_cardiac_pcgmix_plus_201102070251_alpha0.67_optimal_92.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201101160808_cardiac_pcgmix_201102241217_alpha0.59_basic_65.npy,201101160808_cardiac_pcgmix_201102241217_alpha0.59_basic_65.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201104270458_cardiac_pcgmix_201103150114_alpha0.49_optimal_62.npy,201104270458_cardiac_pcgmix_201103150114_alpha0.49_optimal_62.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
201102241217_cardiac_pcgmix_201104140118_alpha0.43_basic_45.npy,201102241217_cardiac_pcgmix_201104140118_alpha0.43_basic_45.wav,extra_heart_audio,1,train,"(181, 563)",144000,12000,181,563
