start_time,end_time,state,source_directory,source_filename,source_full_path,category
1.2821368948247078,1.4624373956594323,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
1.4824707846410683,1.542570951585977,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
1.5626043405676129,1.8030050083472453,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
1.8230383973288815,1.9232053422370616,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
1.9432387312186976,2.4841402337228713,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
2.5041736227045073,2.5642737896494157,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
2.5843071786310516,3.1452420701168613,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
3.1652754590984973,3.2654424040066776,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
3.2854757929883136,3.8263772954924873,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
3.8464106844741233,3.906510851419032,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
3.926544240400667,4.467445742904841,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
4.487479131886477,4.587646076794658,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
4.607679465776294,5.168614357262103,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
5.188647746243739,5.248747913188648,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
5.268781302170284,5.549248747913189,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
5.569282136894825,5.6694490818030046,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
5.689482470784641,5.829716193656093,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
5.849749582637729,5.909849749582638,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
5.929883138564274,7.151919866444073,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
7.171953255425709,7.27212020033389,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
7.292153589315526,7.833055091819699,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
7.853088480801335,7.913188647746243,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
7.93322203672788,12.0,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222255_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222255_states.csv,murmur
0.0,0.0601001669449081,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
0.0801335559265442,0.7813021702838063,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
0.8013355592654424,0.8614357262103506,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
0.8814691151919867,1.5626043405676129,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
1.5826377295492486,1.682804674457429,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
1.7028380634390652,2.243739565943238,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
2.263772954924874,2.323873121869783,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
2.343906510851419,3.1051752921535893,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
3.1252086811352253,3.2253756260434057,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
3.2454090150250416,4.207011686143573,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
4.227045075125209,4.287145242070117,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
4.307178631051753,4.72787979966611,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
4.747913188647746,4.848080133555927,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
4.868113522537563,5.869782971619365,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
5.889816360601001,5.94991652754591,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
5.969949916527546,6.330550918196995,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
6.3505843071786305,6.450751252086811,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
6.470784641068447,7.252086811352254,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
7.27212020033389,7.332220367278798,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
7.352253756260434,7.993322203672788,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
8.013355592654424,8.113522537562604,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
8.13355592654424,8.59432387312187,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
8.614357262103505,8.674457429048413,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
8.694490818030049,9.235392320534224,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
9.25542570951586,9.35559265442404,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
9.375626043405676,10.31719532554257,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
10.337228714524208,10.397328881469114,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
10.41736227045075,12.0,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,165_1307109069581_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/165_1307109069581_D_states.csv,murmur
0.0,0.2003338898163606,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
0.2203672787979966,0.4407345575959933,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
0.4607679465776294,0.5208681135225376,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
0.5409015025041736,1.2420701168614356,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
1.2621035058430718,1.362270450751252,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
1.3823038397328882,2.0834724540901504,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
2.1035058430717863,2.1636060100166943,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
2.1836393989983307,2.5442404006677797,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
2.5642737896494157,2.664440734557596,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
2.684474123539232,2.9048414023372287,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
2.9248747913188646,2.984974958263773,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
3.005008347245409,3.365609348914858,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
3.385642737896494,3.4858096828046743,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
3.5058430717863103,3.706176961602671,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
3.726210350584307,3.7863105175292153,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
3.8063439065108513,4.186978297161937,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
4.207011686143573,4.307178631051753,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
4.327212020033389,4.527545909849749,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
4.547579298831385,4.607679465776294,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
4.62771285475793,5.0083472454090145,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
5.028380634390651,5.128547579298831,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
5.148580968280467,5.348914858096828,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
5.368948247078464,5.429048414023372,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
5.449081803005008,5.829716193656093,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
5.849749582637729,5.94991652754591,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
5.969949916527546,6.170283806343907,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
6.190317195325543,6.250417362270451,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
6.270450751252087,6.971619365609349,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
6.991652754590985,7.091819699499165,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
7.111853088480801,7.492487479131887,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
7.512520868113523,7.572621035058431,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
7.592654424040067,7.792988313856427,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
7.813021702838063,7.913188647746243,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
7.93322203672788,12.0,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,201108222237_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/201108222237_states.csv,murmur
0.0,0.1602671118530884,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,200_1308144251434_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/200_1308144251434_D_states.csv,murmur
0.1803005008347245,0.3606010016694491,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,200_1308144251434_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/200_1308144251434_D_states.csv,murmur
0.3806343906510851,0.4407345575959933,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,200_1308144251434_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/200_1308144251434_D_states.csv,murmur
0.4607679465776294,0.681135225375626,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,200_1308144251434_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/200_1308144251434_D_states.csv,murmur
0.7011686143572621,0.8013355592654424,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,200_1308144251434_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/200_1308144251434_D_states.csv,murmur
0.8213689482470784,1.0818030050083471,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,200_1308144251434_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/200_1308144251434_D_states.csv,murmur
1.1018363939899831,1.1619365609348915,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,200_1308144251434_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/200_1308144251434_D_states.csv,murmur
1.1819699499165277,1.342237061769616,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,200_1308144251434_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/200_1308144251434_D_states.csv,murmur
1.362270450751252,1.4624373956594323,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,200_1308144251434_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/200_1308144251434_D_states.csv,murmur
1.4824707846410683,1.662771285475793,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,200_1308144251434_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/200_1308144251434_D_states.csv,murmur
1.682804674457429,1.7429048414023371,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,200_1308144251434_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/200_1308144251434_D_states.csv,murmur
1.7629382303839731,2.023372287145242,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,200_1308144251434_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/200_1308144251434_D_states.csv,murmur
2.043405676126878,2.1435726210350583,S1,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,200_1308144251434_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/200_1308144251434_D_states.csv,murmur
2.1636060100166943,2.323873121869783,systole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,200_1308144251434_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/200_1308144251434_D_states.csv,murmur
2.343906510851419,2.4040066777963274,S2,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,200_1308144251434_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/200_1308144251434_D_states.csv,murmur
2.4240400667779634,2.64440734557596,diastole,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output,200_1308144251434_D_states.csv,/Users/gemwincanete/Audio/thesis/datasets/Denoised/murmur/Train/springer_segmentation_output/200_1308144251434_D_states.csv,murmur
